#,date,daily_events,in,mm
84,1/20/2005,0,0,0
85,1/21/2005,0,0,0
86,1/22/2005,0,0,0
87,1/23/2005,1,0.01,0.2
88,1/24/2005,0,0,0
89,1/25/2005,13,0.13,2.6
90,1/26/2005,11,0.11,2.2
91,1/27/2005,46,0.46,9.2
92,1/28/2005,51,0.51,10.2
93,1/29/2005,0,0,0
94,1/30/2005,0,0,0
95,1/31/2005,0,0,0
96,2/1/2005,0,0,0
97,2/2/2005,0,0,0
98,2/3/2005,0,0,0
99,2/4/2005,0,0,0
100,2/5/2005,0,0,0
101,2/6/2005,0,0,0
102,2/7/2005,2,0.02,0.4
103,2/8/2005,0,0,0
104,2/9/2005,1,0.01,0.2
105,2/10/2005,0,0,0
106,2/11/2005,0,0,0
107,2/12/2005,0,0,0
108,2/13/2005,2,0.02,0.4
109,2/14/2005,7,0.07,1.4
110,2/15/2005,50,0.5,10
111,2/16/2005,5,0.05,1
112,2/17/2005,9,0.09,1.8
113,2/18/2005,59,0.59,11.8
114,2/19/2005,41,0.41,8.2
115,2/20/2005,58,0.58,11.6
116,2/21/2005,118,1.18,23.6
117,2/22/2005,2,0.02,0.4
118,2/23/2005,0,0,0
119,2/24/2005,0,0,0
120,2/25/2005,0,0,0
121,2/26/2005,2,0.02,0.4
122,2/27/2005,109,1.09,21.8
123,2/28/2005,0,0,0
124,3/1/2005,61,0.61,12.2
125,3/2/2005,4,0.04,0.8
126,3/3/2005,17,0.17,3.4
127,3/4/2005,29,0.29,5.8
128,3/5/2005,0,0,0
129,3/6/2005,0,0,0
130,3/7/2005,0,0,0
131,3/8/2005,0,0,0
132,3/9/2005,0,0,0
133,3/10/2005,0,0,0
134,3/11/2005,0,0,0
135,3/12/2005,0,0,0
136,3/13/2005,0,0,0
137,3/14/2005,0,0,0
138,3/15/2005,0,0,0
139,3/16/2005,0,0,0
140,3/17/2005,0,0,0
141,3/18/2005,34,0.34,6.8
142,3/19/2005,89,0.89,17.8
143,3/20/2005,9,0.09,1.8
144,3/21/2005,86,0.86,17.2
145,3/22/2005,109,1.09,21.8
146,3/23/2005,8,0.08,1.6
147,3/24/2005,0,0,0
148,3/25/2005,0,0,0
149,3/26/2005,0,0,0
150,3/27/2005,75,0.75,15
151,3/28/2005,7,0.07,1.4
152,3/29/2005,27,0.27,5.4
153,3/30/2005,0,0,0
154,3/31/2005,0,0,0
155,4/1/2005,0,0,0
156,4/2/2005,0,0,0
157,4/3/2005,50,0.5,10
158,4/4/2005,2,0.02,0.4
159,4/5/2005,0,0,0
160,4/6/2005,0,0,0
161,4/7/2005,24,0.24,4.8
162,4/8/2005,56,0.56,11.2
163,4/9/2005,1,0.01,0.2
164,4/10/2005,0,0,0
165,4/11/2005,0,0,0
166,4/12/2005,0,0,0
167,4/13/2005,0,0,0
168,4/14/2005,0,0,0
169,4/15/2005,0,0,0
170,4/16/2005,0,0,0
171,4/17/2005,0,0,0
172,4/18/2005,0,0,0
173,4/19/2005,0,0,0
174,4/20/2005,0,0,0
175,4/21/2005,0,0,0
176,4/22/2005,21,0.21,4.2
177,4/23/2005,8,0.08,1.6
178,4/24/2005,0,0,0
179,4/25/2005,0,0,0
180,4/26/2005,0,0,0
181,4/27/2005,4,0.04,0.8
182,4/28/2005,11,0.11,2.2
183,4/29/2005,0,0,0
184,4/30/2005,0,0,0
185,5/1/2005,0,0,0
186,5/2/2005,0,0,0
187,5/3/2005,0,0,0
188,5/4/2005,95,0.95,19
189,5/5/2005,11,0.11,2.2
