STATION,STATION_NAME,elev_m,lat_dd,lon_dd,date,MDPR,Source Flag,Time of Observation,DAPR,Source Flag,Time of Observation,PRCP,Measurement Flag,Source Flag,Time of Observation,TMAX,Quality Flag,Source Flag,Time of Observation,TMIN,Quality Flag,Source Flag,Time of Observation
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100712,-9999, ,9999,-9999, ,9999,0, ,0,1600,294, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100713,-9999, ,9999,-9999, ,9999,0, ,0,1600,261, ,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100714,-9999, ,9999,-9999, ,9999,0, ,0,1600,317, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100715,-9999, ,9999,-9999, ,9999,0, ,0,1600,356, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100716,-9999, ,9999,-9999, ,9999,0, ,0,1600,317,I,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100717,-9999, ,9999,-9999, ,9999,0, ,0,1600,311, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100718,-9999, ,9999,-9999, ,9999,0, ,0,1600,311, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100719,-9999, ,9999,-9999, ,9999,0, ,0,1600,272,I,0,1600,167, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100720,-9999, ,9999,-9999, ,9999,0, ,0,1600,250,I,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100721,-9999, ,9999,-9999, ,9999,0, ,0,1600,217,I,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100722,-9999, ,9999,-9999, ,9999,0, ,0,1600,267, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100723,-9999, ,9999,-9999, ,9999,0, ,0,1600,300, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100724,-9999, ,9999,-9999, ,9999,0, ,0,1600,283,I,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100725,-9999, ,9999,-9999, ,9999,0, ,0,1600,267, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100726,-9999, ,9999,-9999, ,9999,0, ,0,1600,200,I,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100727,-9999, ,9999,-9999, ,9999,0, ,0,1600,233, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100728,-9999, ,9999,-9999, ,9999,0, ,0,1600,267, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100729,-9999, ,9999,-9999, ,9999,0, ,0,1600,278, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100730,-9999, ,9999,-9999, ,9999,0, ,0,1600,283, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100731,-9999, ,9999,-9999, ,9999,0, ,0,1600,256, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100801,-9999, ,9999,-9999, ,9999,0, ,0,1600,267, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100802,-9999, ,9999,-9999, ,9999,0, ,0,1600,256, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100803,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100804,-9999, ,9999,-9999, ,9999,0, ,0,1600,244,I,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100805,-9999, ,9999,-9999, ,9999,0, ,0,1600,228, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100806,-9999, ,9999,-9999, ,9999,0, ,0,1600,256, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100807,-9999, ,9999,-9999, ,9999,0, ,0,1600,244, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100808,-9999, ,9999,-9999, ,9999,0, ,0,1600,256, ,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100809,-9999, ,9999,-9999, ,9999,0, ,0,1600,256, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100810,-9999, ,9999,-9999, ,9999,0, ,0,1600,233,I,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100811,-9999, ,9999,-9999, ,9999,0, ,0,1600,228, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100812,-9999, ,9999,-9999, ,9999,0, ,0,1600,278, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100813,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100814,-9999, ,9999,-9999, ,9999,0, ,0,1600,278, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100815,-9999, ,9999,-9999, ,9999,0, ,0,1600,256, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100816,-9999, ,9999,-9999, ,9999,0, ,0,1600,294, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100817,-9999, ,9999,-9999, ,9999,0, ,0,1600,272,I,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100818,-9999, ,9999,-9999, ,9999,0, ,0,1600,261, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100819,-9999, ,9999,-9999, ,9999,0, ,0,1600,317, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100820,-9999, ,9999,-9999, ,9999,0, ,0,1600,278,I,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100821,-9999, ,9999,-9999, ,9999,0, ,0,1600,200,I,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100822,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100823,-9999, ,9999,-9999, ,9999,0, ,0,1600,361, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100824,-9999, ,9999,-9999, ,9999,0, ,0,1600,400, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100825,-9999, ,9999,-9999, ,9999,0, ,0,1600,350,I,0,1600,167, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100826,-9999, ,9999,-9999, ,9999,0, ,0,1600,306,I,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100827,-9999, ,9999,-9999, ,9999,0, ,0,1600,228,I,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100828,-9999, ,9999,-9999, ,9999,0, ,0,1600,217, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100829,-9999, ,9999,-9999, ,9999,0, ,0,1600,256, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100830,-9999, ,9999,-9999, ,9999,0, ,0,1600,250, ,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100831,-9999, ,9999,-9999, ,9999,0, ,0,1600,300, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100901,-9999, ,9999,-9999, ,9999,0, ,0,1600,344, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100902,-9999, ,9999,-9999, ,9999,0, ,0,1600,361, ,0,1600,156, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100903,-9999, ,9999,-9999, ,9999,0, ,0,1600,328,I,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100904,-9999, ,9999,-9999, ,9999,0, ,0,1600,272,I,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100905,-9999, ,9999,-9999, ,9999,0, ,0,1600,300, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100906,-9999, ,9999,-9999, ,9999,0, ,0,1600,333, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100907,-9999, ,9999,-9999, ,9999,0, ,0,1600,244,I,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100908,-9999, ,9999,-9999, ,9999,0, ,0,1600,206,I,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100909,-9999, ,9999,-9999, ,9999,0, ,0,1600,244, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100910,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100911,-9999, ,9999,-9999, ,9999,0, ,0,1600,306, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100912,-9999, ,9999,-9999, ,9999,0, ,0,1600,278,I,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100913,-9999, ,9999,-9999, ,9999,0, ,0,1600,261, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100914,-9999, ,9999,-9999, ,9999,0, ,0,1600,250, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100915,-9999, ,9999,-9999, ,9999,0, ,0,1600,272, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100916,-9999, ,9999,-9999, ,9999,0, ,0,1600,289, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100917,-9999, ,9999,-9999, ,9999,0, ,0,1600,250,I,0,1600,139, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100918,-9999, ,9999,-9999, ,9999,0, ,0,1600,233, ,0,1600,161, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100919,-9999, ,9999,-9999, ,9999,0, ,0,1600,206,I,0,1600,144, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100920,-9999, ,9999,-9999, ,9999,0, ,0,1600,261, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100921,-9999, ,9999,-9999, ,9999,0, ,0,1600,267, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100922,-9999, ,9999,-9999, ,9999,0, ,0,1600,233, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100923,-9999, ,9999,-9999, ,9999,0, ,0,1600,272, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100924,-9999, ,9999,-9999, ,9999,0, ,0,1600,317, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100925,-9999, ,9999,-9999, ,9999,0, ,0,1600,344, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100926,-9999, ,9999,-9999, ,9999,0, ,0,1600,356, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100927,-9999, ,9999,-9999, ,9999,0, ,0,1600,367, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100928,-9999, ,9999,-9999, ,9999,0, ,0,1600,383, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100929,-9999, ,9999,-9999, ,9999,0, ,0,1600,333,I,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20100930,-9999, ,9999,-9999, ,9999,0, ,0,1600,294,I,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101001,-9999, ,9999,-9999, ,9999,0,P,0,1600,267,I,0,1600,133, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101002,-9999, ,9999,-9999, ,9999,0,P,0,1600,267, ,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101003,-9999, ,9999,-9999, ,9999,0,P,0,1600,217,I,0,1600,117, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101004,-9999, ,9999,-9999, ,9999,0,P,0,1600,228, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101005,-9999, ,9999,-9999, ,9999,0,P,0,1600,250, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101006,-9999, ,9999,-9999, ,9999,0,P,0,1600,239, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101007,-9999, ,9999,-9999, ,9999,0,P,0,1600,239, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101008,-9999, ,9999,-9999, ,9999,0,P,0,1600,250, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101009,-9999, ,9999,-9999, ,9999,0,P,0,1600,278, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101010,-9999, ,9999,-9999, ,9999,0,P,0,1600,317, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101011,-9999, ,9999,-9999, ,9999,0,P,0,1600,317, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101012,-9999, ,9999,-9999, ,9999,0,P,0,1600,328, ,0,1600,150, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101013,-9999, ,9999,-9999, ,9999,0,P,0,1600,333, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101014,-9999, ,9999,-9999, ,9999,0,P,0,1600,333, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101015,-9999, ,9999,-9999, ,9999,0,P,0,1600,300,I,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101016,-9999, ,9999,-9999, ,9999,0,P,0,1600,228,I,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101017,-9999, ,9999,-9999, ,9999,5, ,0,1600,133,I,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101018,-9999, ,9999,-9999, ,9999,0,P,0,1600,217, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101019,-9999, ,9999,-9999, ,9999,0,P,0,1600,244, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101020,-9999, ,9999,-9999, ,9999,0,P,0,1600,211,I,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101021,-9999, ,9999,-9999, ,9999,0,P,0,1600,189,I,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101022,-9999, ,9999,-9999, ,9999,41, ,0,1600,150,I,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101023,-9999, ,9999,-9999, ,9999,81, ,0,1600,150, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101024,-9999, ,9999,-9999, ,9999,787, ,0,1600,178, ,0,1600,144,I,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101025,-9999, ,9999,-9999, ,9999,0,P,0,1600,183, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101026,-9999, ,9999,-9999, ,9999,0,P,0,1600,206, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101027,-9999, ,9999,-9999, ,9999,0,P,0,1600,194, ,0,1600,17, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101028,-9999, ,9999,-9999, ,9999,0,P,0,1600,183, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101029,-9999, ,9999,-9999, ,9999,76, ,0,1600,144,I,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101030,-9999, ,9999,-9999, ,9999,10, ,0,1600,144, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101031,-9999, ,9999,-9999, ,9999,0,T,0,1600,194, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101101,-9999, ,9999,-9999, ,9999,0,P,0,1600,228, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101102,-9999, ,9999,-9999, ,9999,0,P,0,1600,250, ,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101103,-9999, ,9999,-9999, ,9999,0,P,0,1600,256, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101104,-9999, ,9999,-9999, ,9999,0,P,0,1600,256, ,0,1600,100, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101105,-9999, ,9999,-9999, ,9999,0,P,0,1600,200,I,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101106,-9999, ,9999,-9999, ,9999,0,P,0,1600,178,I,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101107,-9999, ,9999,-9999, ,9999,216, ,0,1600,167, ,0,1600,128, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101108,-9999, ,9999,-9999, ,9999,0,P,0,1600,167, ,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101109,-9999, ,9999,-9999, ,9999,0,P,0,1600,161, ,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101110,-9999, ,9999,-9999, ,9999,28, ,0,1600,167, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101111,-9999, ,9999,-9999, ,9999,0,P,0,1600,200, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101112,-9999, ,9999,-9999, ,9999,0,T,0,1600,194, ,0,1600,28, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101113,-9999, ,9999,-9999, ,9999,0,P,0,1600,239, ,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101114,-9999, ,9999,-9999, ,9999,0,P,0,1600,278, ,0,1600,161, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101115,-9999, ,9999,-9999, ,9999,0,P,0,1600,278, ,0,1600,156, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101116,-9999, ,9999,-9999, ,9999,0,P,0,1600,272, ,0,1600,67, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101117,-9999, ,9999,-9999, ,9999,0,P,0,1600,222, ,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101118,-9999, ,9999,-9999, ,9999,0,P,0,1600,161,I,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101119,-9999, ,9999,-9999, ,9999,0,T,0,1600,133,I,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101120,-9999, ,9999,-9999, ,9999,114, ,0,1600,122, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101121,-9999, ,9999,-9999, ,9999,178, ,0,1600,117, ,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101122,-9999, ,9999,-9999, ,9999,20, ,0,1600,128, ,0,1600,33, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101123,-9999, ,9999,-9999, ,9999,38, ,0,1600,117, ,0,1600,22, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101124,-9999, ,9999,-9999, ,9999,0,P,0,1600,111, ,0,1600,-28, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101126,-9999, ,9999,-9999, ,9999,0,P,0,1600,117, ,0,1600,-22, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101127,-9999, ,9999,-9999, ,9999,97, ,0,1600,117, ,0,1600,50, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101128,-9999, ,9999,-9999, ,9999,0,P,0,1600,122, ,0,1600,22, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101129,-9999, ,9999,-9999, ,9999,0,P,0,1600,128, ,0,1600,-22, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101130,-9999, ,9999,-9999, ,9999,0,P,0,1600,128, ,0,1600,0, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101201,-9999, ,9999,-9999, ,9999,0,P,0,1600,133, ,0,1600,-6, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101202,-9999, ,9999,-9999, ,9999,0,P,0,1600,128, ,0,1600,-6, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101203,-9999, ,9999,-9999, ,9999,30, ,0,1600,111, ,0,1600,83, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101204,-9999, ,9999,-9999, ,9999,0,T,0,1600,139, ,0,1600,78, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101205,-9999, ,9999,-9999, ,9999,86, ,0,1600,139, ,0,1600,94, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101206,-9999, ,9999,-9999, ,9999,94, ,0,1600,167, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101207,-9999, ,9999,-9999, ,9999,0,P,0,1600,156, ,0,1600,44, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101208,-9999, ,9999,-9999, ,9999,142, ,0,1600,122,I,0,1600,72, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101209,-9999, ,9999,-9999, ,9999,51, ,0,1600,144, ,0,1600,106, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101210,-9999, ,9999,-9999, ,9999,10, ,0,1600,161, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101211,-9999, ,9999,-9999, ,9999,0,P,0,1600,172, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101212,-9999, ,9999,-9999, ,9999,3, ,0,1600,156,I,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101213,-9999, ,9999,-9999, ,9999,0,P,0,1600,150, ,0,1600,122, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101214,-9999, ,9999,-9999, ,9999,76, ,0,1600,139, ,0,1600,111, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101215,-9999, ,9999,-9999, ,9999,0,P,0,1600,133, ,0,1600,28, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101216,-9999, ,9999,-9999, ,9999,0,P,0,1600,128, ,0,1600,-11, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101217,-9999, ,9999,-9999, ,9999,43, ,0,1600,89,I,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101218,-9999, ,9999,-9999, ,9999,229, ,0,1600,139, ,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101219,-9999, ,9999,-9999, ,9999,381, ,0,1600,128, ,0,1600,89, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101220,-9999, ,9999,-9999, ,9999,198, ,0,1600,94,I,0,1600,61, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101221,-9999, ,9999,-9999, ,9999,94, ,0,1600,122, ,0,1600,56, ,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101222,-9999, ,9999,-9999, ,9999,150, ,0,1600,128, ,0,1600,100,I,0,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20101223,-9999, ,9999,-9999, ,9999,0,P,0,1600,133, ,0,1600,11, ,0,1600
