"","id","date","time","events"
"583","mitsui","12/27/2004","27:15.5",124092
"584","mitsui","12/27/2004","29:32.5",124093
"585","mitsui","12/27/2004","7:31:14",124094
"586","mitsui","12/27/2004","33:04.5",124095
"587","mitsui","12/27/2004","7:35:00",124096
"588","mitsui","12/27/2004","7:37:07",124097
"589","mitsui","12/27/2004","38:46.5",124098
"590","mitsui","12/27/2004","40:22.5",124099
"591","mitsui","12/27/2004","41:40.5",124100
"592","mitsui","12/27/2004","7:43:07",124101
"593","mitsui","12/27/2004","44:33.5",124102
"594","mitsui","12/27/2004","46:55.5",124103
"595","mitsui","12/27/2004","49:22.5",124104
"596","mitsui","12/27/2004","52:02.5",124105
"597","mitsui","12/27/2004","7:54:52",124106
"598","mitsui","12/27/2004","7:57:03",124107
"599","mitsui","12/27/2004","7:58:50",124108
"600","mitsui","12/27/2004","8:01:00",124109
"601","mitsui","12/27/2004","02:47.5",124110
"602","mitsui","12/27/2004","8:04:36",124111
"603","mitsui","12/27/2004","05:54.5",124112
"604","mitsui","12/27/2004","07:30.5",124113
"605","mitsui","12/27/2004","8:09:03",124114
"606","mitsui","12/27/2004","10:52.5",124115
"607","mitsui","12/27/2004","8:12:20",124116
"608","mitsui","12/27/2004","13:39.5",124117
"609","mitsui","12/27/2004","8:15:25",124118
"610","mitsui","12/27/2004","16:44.5",124119
"611","mitsui","12/27/2004","8:17:58",124120
"612","mitsui","12/27/2004","8:20:03",124121
"613","mitsui","12/27/2004","8:22:31",124122
"614","mitsui","12/27/2004","25:04.5",124123
"615","mitsui","12/27/2004","27:46.5",124124
"616","mitsui","12/27/2004","31:42.5",124125
"617","mitsui","12/27/2004","34:28.5",124126
"618","mitsui","12/27/2004","39:38.5",124127
"619","mitsui","12/27/2004","8:50:12",124128
"620","mitsui","12/27/2004","59:12.5",124129
"621","mitsui","12/27/2004","9:02:25",124130
"622","mitsui","12/27/2004","06:07.5",124131
"623","mitsui","12/27/2004","9:10:38",124132
"624","mitsui","12/27/2004","15:56.5",124133
"625","mitsui","12/27/2004","20:30.5",124134
"626","mitsui","12/27/2004","9:23:14",124135
"627","mitsui","12/27/2004","26:22.5",124136
"628","mitsui","12/27/2004","9:29:27",124137
"629","mitsui","12/27/2004","31:09.5",124138
"630","mitsui","12/27/2004","33:24.5",124139
"631","mitsui","12/27/2004","35:21.5",124140
"632","mitsui","12/27/2004","37:33.5",124141
"633","mitsui","12/27/2004","40:14.5",124142
"634","mitsui","12/27/2004","42:03.5",124143
"635","mitsui","12/27/2004","9:44:15",124144
"636","mitsui","12/27/2004","46:46.5",124145
"637","mitsui","12/27/2004","9:48:57",124146
"638","mitsui","12/27/2004","9:52:14",124147
"639","mitsui","12/27/2004","9:55:59",124148
"640","mitsui","12/27/2004","10:00:26",124149
"641","mitsui","12/27/2004","05:35.5",124150
"642","mitsui","12/27/2004","08:40.5",124151
"643","mitsui","12/27/2004","10:11:49",124152
"644","mitsui","12/27/2004","10:15:23",124153
"645","mitsui","12/27/2004","10:17:54",124154
"646","mitsui","12/27/2004","10:22:04",124155
"647","mitsui","12/27/2004","24:48.5",124156
"648","mitsui","12/27/2004","10:26:50",124157
"649","mitsui","12/27/2004","28:38.5",124158
"650","mitsui","12/27/2004","30:35.5",124159
"651","mitsui","12/27/2004","32:35.5",124160
"652","mitsui","12/27/2004","10:36:23",124161
"653","mitsui","12/27/2004","10:39:20",124162
"654","mitsui","12/27/2004","10:43:06",124163
"655","mitsui","12/27/2004","45:12.5",124164
"656","mitsui","12/27/2004","47:07.5",124165
"657","mitsui","12/27/2004","48:50.5",124166
"658","mitsui","12/27/2004","10:51:02",124167
"659","mitsui","12/27/2004","10:52:59",124168
"660","mitsui","12/27/2004","55:35.5",124169
"661","mitsui","12/27/2004","58:15.5",124170
"662","mitsui","12/27/2004","11:01:40",124171
"663","mitsui","12/27/2004","11:04:31",124172
"664","mitsui","12/27/2004","11:08:39",124173
"665","mitsui","12/27/2004","12:37.5",124174
"666","mitsui","12/27/2004","18:59.5",124175
"667","mitsui","12/27/2004","11:26:38",124176
"668","mitsui","12/27/2004","11:30:51",124177
"669","mitsui","12/27/2004","11:33:54",124178
"670","mitsui","12/27/2004","37:53.5",124179
"671","mitsui","12/27/2004","40:32.5",124180
"672","mitsui","12/27/2004","42:49.5",124181
"673","mitsui","12/27/2004","45:19.5",124182
"674","mitsui","12/27/2004","47:52.5",124183
"675","mitsui","12/27/2004","51:12.5",124184
"676","mitsui","12/27/2004","00:45.5",124185
"677","mitsui","12/27/2004","09:52.5",124186
"678","mitsui","12/27/2004","12:24:48",124187
"679","mitsui","12/27/2004","36:27.5",124188
"680","mitsui","12/27/2004","12:50:21",124189
"681","mitsui","12/27/2004","56:58.5",124190
"682","mitsui","12/27/2004","13:12:19",124191
"683","mitsui","12/27/2004","13:18:25",124192
"684","mitsui","12/27/2004","13:22:02",124193
"685","mitsui","12/27/2004","24:31.5",124194
"686","mitsui","12/27/2004","13:27:56",124195
"687","mitsui","12/27/2004","13:32:34",124196
"688","mitsui","12/27/2004","13:41:08",124197
"689","mitsui","12/27/2004","51:58.5",124198
"690","mitsui","12/27/2004","14:06:49",124199
"691","mitsui","12/27/2004","14:17:46",124200
"692","mitsui","12/27/2004","14:31:10",124201
"693","mitsui","12/27/2004","42:58.5",124202
"694","mitsui","12/27/2004","52:29.5",124203
"695","mitsui","12/27/2004","19:06.5",124204
"696","mitsui","12/27/2004","24:25.5",124205
"697","mitsui","12/27/2004","15:28:44",124206
"698","mitsui","12/27/2004","31:32.5",124207
"699","mitsui","12/27/2004","33:56.5",124208
"700","mitsui","12/27/2004","36:20.5",124209
"701","mitsui","12/27/2004","39:20.5",124210
"702","mitsui","12/27/2004","15:43:18",124211
"703","mitsui","12/27/2004","15:46:00",124212
"704","mitsui","12/27/2004","15:49:17",124213
"705","mitsui","12/27/2004","52:52.5",124214
"706","mitsui","12/27/2004","15:56:30",124215
"707","mitsui","12/27/2004","15:59:47",124216
"708","mitsui","12/27/2004","03:59.5",124217
"709","mitsui","12/27/2004","09:46.5",124218
"710","mitsui","12/27/2004","16:15:56",124219
"711","mitsui","12/27/2004","25:40.5",124220
"712","mitsui","12/27/2004","16:31:37",124221
"713","mitsui","12/27/2004","35:46.5",124222
"714","mitsui","12/27/2004","16:41:38",124223
"715","mitsui","12/27/2004","49:18.5",124224
"716","mitsui","12/27/2004","55:47.5",124225
"717","mitsui","12/27/2004","16:59:06",124226
"718","mitsui","12/27/2004","17:02:47",124227
"719","mitsui","12/27/2004","17:06:36",124228
"720","mitsui","12/27/2004","11:09.5",124229
"721","mitsui","12/27/2004","14:57.5",124230
"722","mitsui","12/27/2004","17:18:49",124231
"723","mitsui","12/27/2004","17:22:01",124232
"724","mitsui","12/27/2004","17:25:24",124233
"725","mitsui","12/27/2004","17:26:54",124234
"726","mitsui","12/27/2004","28:49.5",124235
"727","mitsui","12/27/2004","17:30:50",124236
"728","mitsui","12/27/2004","17:36:04",124237
"729","mitsui","12/27/2004","17:43:35",124238
"730","mitsui","12/27/2004","18:00:15",124239
"731","mitsui","12/27/2004","18:11:01",124240
"732","mitsui","12/27/2004","21:31.5",124241
"733","mitsui","12/27/2004","18:32:21",124242
"734","mitsui","12/27/2004","42:46.5",124243
"735","mitsui","12/27/2004","18:57:41",124244
"736","mitsui","12/27/2004","19:11:18",124245
"737","mitsui","12/27/2004","31:28.5",124246
"738","mitsui","12/27/2004","19:50:41",124247
"739","mitsui","12/27/2004","20:03:19",124248
"740","mitsui","12/27/2004","18:48.5",124249
"741","mitsui","12/27/2004","20:32:58",124250
"742","mitsui","12/27/2004","46:59.5",124251
"743","mitsui","12/27/2004","03:26.5",124252
"744","mitsui","12/27/2004","21:38:44",124253
"745","mitsui","12/27/2004","20:50.5",124254
"746","mitsui","12/27/2004","22:46:42",124255
"747","mitsui","12/27/2004","05:25.5",124256
"748","mitsui","12/27/2004","22:17.5",124257
"749","mitsui","12/27/2004","43:49.5",124258
"750","mitsui","12/28/2004","37:20.5",124259
"751","mitsui","12/28/2004","15:31.5",124260
"752","mitsui","12/28/2004","32:58.5",124261
"753","mitsui","12/28/2004","44:12.5",124262
"754","mitsui","12/28/2004","17:52.5",124263
"755","mitsui","12/28/2004","31:20.5",124264
"756","mitsui","12/28/2004","41:08.5",124265
"757","mitsui","12/28/2004","2:59:41",124266
"758","mitsui","12/28/2004","26:02.5",124267
"759","mitsui","12/28/2004","4:13:47",124268
"760","mitsui","12/28/2004","6:03:35",124269
"761","mitsui","12/28/2004","6:47:29",124270
"762","mitsui","12/28/2004","8:03:29",124271
"763","mitsui","12/28/2004","22:04.5",124272
"764","mitsui","12/28/2004","34:48.5",124273
"765","mitsui","12/28/2004","10:54:10",124274
"766","mitsui","12/28/2004","32:01.5",124275
"767","mitsui","12/28/2004","14:05:21",124276
"768","mitsui","12/28/2004","22:10.5",124277
"769","mitsui","12/28/2004","16:45:53",124278
"770","mitsui","12/28/2004","48:33.5",124279
"771","mitsui","12/28/2004","49:32.5",124280
"772","mitsui","12/28/2004","16:51:25",124281
"773","mitsui","12/28/2004","53:24.5",124282
"774","mitsui","12/28/2004","16:56:08",124283
"775","mitsui","12/28/2004","17:00:36",124284
"776","mitsui","12/28/2004","17:03:04",124285
"777","mitsui","12/28/2004","04:33.5",124286
"778","mitsui","12/28/2004","05:54.5",124287
"779","mitsui","12/28/2004","07:14.5",124288
"780","mitsui","12/28/2004","17:09:40",124289
"781","mitsui","12/28/2004","17:11:16",124290
"782","mitsui","12/28/2004","12:41.5",124291
"783","mitsui","12/28/2004","14:09.5",124292
"784","mitsui","12/28/2004","17:15:47",124293
"785","mitsui","12/28/2004","17:16.5",124294
"786","mitsui","12/28/2004","18:38.5",124295
"787","mitsui","12/28/2004","17:19:36",124296
"788","mitsui","12/28/2004","17:20:34",124297
"789","mitsui","12/28/2004","17:21:46",124298
"790","mitsui","12/28/2004","23:34.5",124299
"791","mitsui","12/28/2004","24:33.5",124300
"792","mitsui","12/28/2004","17:25:59",124301
"793","mitsui","12/28/2004","17:26:53",124302
"794","mitsui","12/28/2004","17:27:29",124303
"795","mitsui","12/28/2004","17:28:08",124304
"796","mitsui","12/28/2004","17:28:54",124305
"797","mitsui","12/28/2004","29:38.5",124306
"798","mitsui","12/28/2004","17:30:29",124307
"799","mitsui","12/28/2004","31:16.5",124308
"800","mitsui","12/28/2004","32:22.5",124309
"801","mitsui","12/28/2004","33:04.5",124310
"802","mitsui","12/28/2004","33:55.5",124311
"803","mitsui","12/28/2004","17:34:34",124312
"804","mitsui","12/28/2004","36:04.5",124313
"805","mitsui","12/28/2004","37:45.5",124314
"806","mitsui","12/28/2004","38:52.5",124315
"807","mitsui","12/28/2004","17:40:11",124316
"808","mitsui","12/28/2004","42:41.5",124317
"809","mitsui","12/28/2004","17:44:39",124318
"810","mitsui","12/28/2004","47:33.5",124319
"811","mitsui","12/28/2004","17:50:14",124320
"812","mitsui","12/28/2004","56:38.5",124321
"813","mitsui","12/28/2004","04:15.5",124322
"814","mitsui","12/28/2004","17:50.5",124323
"815","mitsui","12/28/2004","31:41.5",124324
"816","mitsui","12/28/2004","39:47.5",124325
"817","mitsui","12/28/2004","46:11.5",124326
"818","mitsui","12/28/2004","18:50:23",124327
"819","mitsui","12/28/2004","18:55:04",124328
"820","mitsui","12/28/2004","02:04.5",124329
"821","mitsui","12/28/2004","19:09:43",124330
"822","mitsui","12/28/2004","11:35.5",124331
"823","mitsui","12/28/2004","12:48.5",124332
"824","mitsui","12/28/2004","14:20.5",124333
"825","mitsui","12/28/2004","15:39.5",124334
"826","mitsui","12/28/2004","16:59.5",124335
"827","mitsui","12/28/2004","18:34.5",124336
"828","mitsui","12/28/2004","20:38.5",124337
"829","mitsui","12/28/2004","19:25:22",124338
"830","mitsui","12/28/2004","19:43:52",124339
"831","mitsui","12/29/2004","38:04.5",124340
"832","mitsui","12/29/2004","1:59:02",124341
"833","mitsui","12/29/2004","2:06:09",124342
"834","mitsui","12/29/2004","34:11.5",124343
"835","mitsui","12/29/2004","10:22.5",124344
"836","mitsui","12/29/2004","5:22:11",124345
"837","mitsui","12/29/2004","35:46.5",124346
"838","mitsui","12/29/2004","6:41:05",124347
"839","mitsui","12/29/2004","32:58.5",124348
"840","mitsui","12/29/2004","13:00:28",124349
"841","mitsui","12/29/2004","18:59:32",124350
"842","mitsui","12/29/2004","19:08:38",124351
"843","mitsui","12/29/2004","19:12:07",124352
"844","mitsui","12/29/2004","19:17:27",124353
"845","mitsui","12/29/2004","18:46.5",124354
"846","mitsui","12/29/2004","19:22:04",124355
"847","mitsui","12/29/2004","30:17.5",124356
"848","mitsui","12/29/2004","19:35:14",124357
"849","mitsui","12/29/2004","39:24.5",124358
"850","mitsui","12/29/2004","44:40.5",124359
"851","mitsui","12/29/2004","19:54:04",124360
"852","mitsui","12/29/2004","20:02:04",124361
"853","mitsui","12/29/2004","20:07:14",124362
"854","mitsui","12/29/2004","11:16.5",124363
"855","mitsui","12/29/2004","14:48.5",124364
"856","mitsui","12/29/2004","20:18:23",124365
"857","mitsui","12/29/2004","20:41.5",124366
"858","mitsui","12/29/2004","25:04.5",124367
"859","mitsui","12/29/2004","29:08.5",124368
"860","mitsui","12/29/2004","20:37:54",124369
"861","mitsui","12/29/2004","41:22.5",124370
"862","mitsui","12/29/2004","45:15.5",124371
"863","mitsui","12/29/2004","52:35.5",124372
"864","mitsui","12/29/2004","21:11:27",124373
"865","mitsui","12/29/2004","16:48.5",124374
"866","mitsui","12/29/2004","21:24:47",124375
"867","mitsui","12/29/2004","32:19.5",124376
"868","mitsui","12/29/2004","21:43:41",124377
"869","mitsui","12/29/2004","21:56:23",124378
"870","mitsui","12/29/2004","22:02:25",124379
"871","mitsui","12/29/2004","06:22.5",124380
"872","mitsui","12/29/2004","09:30.5",124381
"873","mitsui","12/29/2004","11:09.5",124382
"874","mitsui","12/29/2004","22:13:01",124383
"875","mitsui","12/29/2004","14:13.5",124384
"876","mitsui","12/29/2004","14:40.5",124385
"877","mitsui","12/29/2004","22:14:57",124386
"878","mitsui","12/29/2004","22:15:14",124387
"879","mitsui","12/29/2004","15:29.5",124388
"880","mitsui","12/29/2004","15:52.5",124389
"881","mitsui","12/29/2004","22:16:16",124390
"882","mitsui","12/29/2004","22:16:35",124391
"883","mitsui","12/29/2004","17:06.5",124392
"884","mitsui","12/29/2004","17:39.5",124393
"885","mitsui","12/29/2004","18:17.5",124394
"886","mitsui","12/29/2004","19:22.5",124395
"887","mitsui","12/29/2004","22:21:01",124396
"888","mitsui","12/29/2004","30:42.5",124397
"889","mitsui","12/30/2004","58:57.5",124398
"890","mitsui","12/30/2004","3:22:33",124399
"891","mitsui","12/30/2004","50:01.5",124400
"892","mitsui","12/30/2004","3:57:17",124401
"893","mitsui","12/30/2004","29:27.5",124402
"894","mitsui","12/30/2004","37:06.5",124403
"895","mitsui","12/30/2004","4:40:05",124404
"896","mitsui","12/30/2004","48:20.5",124405
"897","mitsui","12/30/2004","5:03:02",124406
"898","mitsui","12/30/2004","5:27:39",124407
"899","mitsui","12/30/2004","45:50.5",124408
"900","mitsui","12/30/2004","6:48:53",124409
"901","mitsui","12/30/2004","8:49:26",124410
"902","mitsui","12/30/2004","15:58:30",124411
"903","mitsui","12/30/2004","04:34.5",124412
"904","mitsui","12/30/2004","08:54.5",124413
"905","mitsui","12/30/2004","16:13:45",124414
"906","mitsui","12/30/2004","16:19:22",124415
"907","mitsui","12/30/2004","16:42:02",124416
"908","mitsui","12/30/2004","48:36.5",124417
"909","mitsui","12/30/2004","16:52:11",124418
"910","mitsui","12/30/2004","00:06.5",124419
"911","mitsui","12/30/2004","13:59.5",124420
"912","mitsui","12/30/2004","17:26:11",124421
"913","mitsui","12/30/2004","35:28.5",124422
"914","mitsui","12/30/2004","17:40:04",124423
"915","mitsui","12/30/2004","17:44:33",124424
"916","mitsui","12/30/2004","17:49:30",124425
"917","mitsui","12/30/2004","52:44.5",124426
"918","mitsui","12/30/2004","17:56:14",124427
"919","mitsui","12/30/2004","59:45.5",124428
"920","mitsui","12/30/2004","18:02:23",124429
"921","mitsui","12/30/2004","18:04:28",124430
"922","mitsui","12/30/2004","18:06:36",124431
"923","mitsui","12/30/2004","18:08:31",124432
"924","mitsui","12/30/2004","18:10:15",124433
"925","mitsui","12/30/2004","18:11:30",124434
"926","mitsui","12/30/2004","13:05.5",124435
"927","mitsui","12/30/2004","14:50.5",124436
"928","mitsui","12/30/2004","18:16:46",124437
"929","mitsui","12/30/2004","17:57.5",124438
"930","mitsui","12/30/2004","18:19:21",124439
"931","mitsui","12/30/2004","18:20:24",124440
"932","mitsui","12/30/2004","18:21:39",124441
"933","mitsui","12/30/2004","22:38.5",124442
"934","mitsui","12/30/2004","18:23:57",124443
"935","mitsui","12/30/2004","18:25:12",124444
"936","mitsui","12/30/2004","26:26.5",124445
"937","mitsui","12/30/2004","18:27:32",124446
"938","mitsui","12/30/2004","28:29.5",124447
"939","mitsui","12/30/2004","18:29:26",124448
"940","mitsui","12/30/2004","18:30:54",124449
"941","mitsui","12/30/2004","32:00.5",124450
"942","mitsui","12/30/2004","33:31.5",124451
"943","mitsui","12/30/2004","35:00.5",124452
"944","mitsui","12/30/2004","36:45.5",124453
"945","mitsui","12/30/2004","38:30.5",124454
"946","mitsui","12/30/2004","18:40:14",124455
"947","mitsui","12/30/2004","18:42:27",124456
"948","mitsui","12/30/2004","44:25.5",124457
"949","mitsui","12/30/2004","18:45:55",124458
"950","mitsui","12/30/2004","18:47:13",124459
"951","mitsui","12/30/2004","18:48:22",124460
"952","mitsui","12/30/2004","49:24.5",124461
"953","mitsui","12/30/2004","50:52.5",124462
"954","mitsui","12/30/2004","18:52:13",124463
"955","mitsui","12/30/2004","53:08.5",124464
"956","mitsui","12/30/2004","18:54:11",124465
"957","mitsui","12/30/2004","18:55:09",124466
"958","mitsui","12/30/2004","55:56.5",124467
"959","mitsui","12/30/2004","56:36.5",124468
"960","mitsui","12/30/2004","57:34.5",124469
"961","mitsui","12/30/2004","19:00:19",124470
"962","mitsui","12/30/2004","19:03:58",124471
"963","mitsui","12/30/2004","19:07:06",124472
"964","mitsui","12/30/2004","19:08:45",124473
"965","mitsui","12/30/2004","19:10:26",124474
"966","mitsui","12/30/2004","14:04.5",124475
"967","mitsui","12/30/2004","19:17:05",124476
"968","mitsui","12/30/2004","20:51.5",124477
"969","mitsui","12/30/2004","19:23:06",124478
"970","mitsui","12/30/2004","19:24:58",124479
"971","mitsui","12/30/2004","28:44.5",124480
"972","mitsui","12/30/2004","49:29.5",124481
"973","mitsui","12/30/2004","20:00:43",124482
"974","mitsui","12/30/2004","08:32.5",124483
"975","mitsui","12/30/2004","20:17:53",124484
"976","mitsui","12/30/2004","15:04.5",124485
"977","mitsui","12/30/2004","22:19:10",124486
"978","mitsui","12/30/2004","19:38.5",124487
"979","mitsui","12/30/2004","20:09.5",124488
"980","mitsui","12/30/2004","22:20:46",124489
"981","mitsui","12/30/2004","21:07.5",124490
"982","mitsui","12/30/2004","21:56.5",124491
"983","mitsui","12/30/2004","22:23:44",124492
"984","mitsui","12/30/2004","22:28:36",124493
"985","mitsui","12/30/2004","30:57.5",124494
"986","mitsui","12/30/2004","22:35:46",124495
"987","mitsui","12/30/2004","39:57.5",124496
"988","mitsui","12/30/2004","47:19.5",124497
"989","mitsui","12/30/2004","58:11.5",124498
"990","mitsui","12/30/2004","23:14:59",124499
"991","mitsui","12/30/2004","33:15.5",124500
"992","mitsui","12/31/2004","0:46:45",124501
"993","mitsui","12/31/2004","06:27.5",124502
"994","mitsui","12/31/2004","7:03:39",124503
"995","mitsui","12/31/2004","13:47:20",124504
"996","mitsui","12/31/2004","13:50:41",124505
"997","mitsui","12/31/2004","58:23.5",124506
"998","mitsui","12/31/2004","14:11:47",124507
"999","mitsui","12/31/2004","14:15:42",124508
"1000","mitsui","12/31/2004","18:58.5",124509
"1001","mitsui","12/31/2004","14:20:38",124510
"1002","mitsui","12/31/2004","14:21:22",124511
"1003","mitsui","12/31/2004","14:22:37",124512
"1004","mitsui","12/31/2004","14:25:45",124513
"1005","mitsui","12/31/2004","14:34:25",124514
"1006","mitsui","12/31/2004","38:08.5",124515
"1007","mitsui","12/31/2004","14:40:20",124516
"1008","mitsui","12/31/2004","14:43:25",124517
"1009","mitsui","12/31/2004","14:54:02",124518
"1010","mitsui","12/31/2004","37:45.5",124519
"1011","mitsui","12/31/2004","42:35.5",124520
"1012","mitsui","12/31/2004","15:45:59",124521
"1013","mitsui","12/31/2004","52:12.5",124522
"1014","mitsui","12/31/2004","28:23.5",124523
"1015","mitsui","12/31/2004","17:03:39",124524
"1016","mitsui","12/31/2004","17:10:27",124525
"1017","mitsui","12/31/2004","15:28.5",124526
"1018","mitsui","12/31/2004","17:19.5",124527
"1019","mitsui","12/31/2004","18:30.5",124528
"1020","mitsui","12/31/2004","19:10.5",124529
"1021","mitsui","12/31/2004","19:47.5",124530
"1022","mitsui","12/31/2004","21:16.5",124531
"1023","mitsui","12/31/2004","17:23:21",124532
"1024","mitsui","12/31/2004","17:43:28",124533
"1025","mitsui","12/31/2004","55:42.5",124534
"1026","mitsui","12/31/2004","26:43.5",124535
"1027","mitsui","12/31/2004","34:07.5",124536
"1028","mitsui","12/31/2004","40:53.5",124537
"1029","mitsui","12/31/2004","18:44:45",124538
"1030","mitsui","12/31/2004","18:51:55",124539
"1031","mitsui","12/31/2004","57:13.5",124540
"1032","mitsui","12/31/2004","19:03:55",124541
"1033","mitsui","12/31/2004","06:35.5",124542
"1034","mitsui","12/31/2004","19:09:38",124543
"1035","mitsui","12/31/2004","19:12:04",124544
"1036","mitsui","12/31/2004","14:07.5",124545
"1037","mitsui","12/31/2004","19:15:51",124546
"1038","mitsui","12/31/2004","19:19:05",124547
"1039","mitsui","12/31/2004","19:21:45",124548
"1040","mitsui","12/31/2004","23:50.5",124549
"1041","mitsui","12/31/2004","25:42.5",124550
"1042","mitsui","12/31/2004","28:17.5",124551
"1043","mitsui","12/31/2004","30:45.5",124552
"1044","mitsui","12/31/2004","35:29.5",124553
"1045","mitsui","12/31/2004","47:21.5",124554
"1046","mitsui","12/31/2004","14:31.5",124555
"1047","mitsui","12/31/2004","58:28.5",124556
"1048","mitsui","12/31/2004","22:13:03",124557
"1049","mitsui","12/31/2004","22:14:53",124558
"1050","mitsui","12/31/2004","18:15.5",124559
"1051","mitsui","1/1/2005","0:09:22",124560
"1052","mitsui","1/1/2005","0:16:26",124561
"1053","mitsui","1/1/2005","4:21:00",124562
"1054","mitsui","1/1/2005","04:57.5",124563
"1055","mitsui","1/1/2005","5:09:35",124564
"1056","mitsui","1/1/2005","14:46.5",124565
"1057","mitsui","1/1/2005","6:02:11",124566
"1058","mitsui","1/1/2005","6:42:46",124567
"1059","mitsui","1/1/2005","49:16.5",124568
"1060","mitsui","1/1/2005","7:50:39",124569
"1061","mitsui","1/1/2005","7:55:05",124570
"1062","mitsui","1/1/2005","7:59:40",124571
"1063","mitsui","1/1/2005","02:41.5",124572
"1064","mitsui","1/1/2005","06:25.5",124573
"1065","mitsui","1/1/2005","10:08.5",124574
"1066","mitsui","1/1/2005","36:05.5",124575
"1067","mitsui","1/1/2005","8:45:18",124576
"1068","mitsui","1/1/2005","39:27.5",124577
"1069","mitsui","1/1/2005","24:30.5",124578
"1070","mitsui","1/1/2005","12:22:56",124579
"1071","mitsui","1/1/2005","12:30:57",124580
"1072","mitsui","1/1/2005","56:23.5",124581
"1073","mitsui","1/1/2005","00:47.5",124582
"1074","mitsui","1/1/2005","13:05:08",124583
"1075","mitsui","1/1/2005","13:10:14",124584
"1076","mitsui","1/1/2005","13:36.5",124585
"1077","mitsui","1/1/2005","29:56.5",124586
"1078","mitsui","1/1/2005","32:48.5",124587
"1079","mitsui","1/1/2005","37:25.5",124588
"1080","mitsui","1/1/2005","12:32.5",124589
"1081","mitsui","1/1/2005","14:05.5",124590
"1082","mitsui","1/1/2005","14:16:31",124591
"1083","mitsui","1/1/2005","19:35.5",124592
"1084","mitsui","1/1/2005","14:27:48",124593
"1085","mitsui","1/1/2005","23:24.5",124594
"1086","mitsui","1/1/2005","30:10.5",124595
"1087","mitsui","1/1/2005","15:36:04",124596
"1088","mitsui","1/1/2005","42:11.5",124597
"1089","mitsui","1/1/2005","48:00.5",124598
"1090","mitsui","1/1/2005","15:51:38",124599
"1091","mitsui","1/1/2005","55:03.5",124600
"1092","mitsui","1/1/2005","57:37.5",124601
"1093","mitsui","1/1/2005","02:47.5",124602
"1094","mitsui","1/1/2005","55:16.5",124603
"1095","mitsui","1/1/2005","06:54.5",124604
"1096","mitsui","1/1/2005","28:22.5",124605
"1097","mitsui","1/1/2005","24:13.5",124606
"1098","mitsui","1/1/2005","23:28:12",124607
"1099","mitsui","1/1/2005","32:58.5",124608
"1100","mitsui","1/2/2005","0:42:26",124609
"1101","mitsui","1/2/2005","10:44.5",124610
"1102","mitsui","1/2/2005","20:55.5",124611
"1103","mitsui","1/2/2005","1:29:02",124612
"1104","mitsui","1/2/2005","3:07:55",124613
"1105","mitsui","1/2/2005","3:13:12",124614
"1106","mitsui","1/2/2005","21:18.5",124615
"1107","mitsui","1/2/2005","3:26:35",124616
"1108","mitsui","1/2/2005","3:32:02",124617
"1109","mitsui","1/2/2005","3:36:50",124618
"1110","mitsui","1/2/2005","48:49.5",124619
"1111","mitsui","1/2/2005","3:52:03",124620
"1112","mitsui","1/2/2005","3:54:22",124621
"1113","mitsui","1/2/2005","3:57:00",124622
"1114","mitsui","1/2/2005","00:30.5",124623
"1115","mitsui","1/2/2005","03:38.5",124624
"1116","mitsui","1/2/2005","06:55.5",124625
"1117","mitsui","1/2/2005","08:57.5",124626
"1118","mitsui","1/2/2005","11:37.5",124627
"1119","mitsui","1/2/2005","13:57.5",124628
"1120","mitsui","1/2/2005","4:17:25",124629
"1121","mitsui","1/2/2005","4:20:53",124630
"1122","mitsui","1/2/2005","4:26:20",124631
"1123","mitsui","1/2/2005","4:29:59",124632
"1124","mitsui","1/2/2005","33:38.5",124633
"1125","mitsui","1/2/2005","37:33.5",124634
"1126","mitsui","1/2/2005","4:42:23",124635
"1127","mitsui","1/2/2005","4:48:04",124636
"1128","mitsui","1/2/2005","55:56.5",124637
"1129","mitsui","1/2/2005","5:01:15",124638
"1130","mitsui","1/2/2005","5:09:28",124639
"1131","mitsui","1/2/2005","19:16.5",124640
"1132","mitsui","1/2/2005","27:24.5",124641
"1133","mitsui","1/2/2005","29:49.5",124642
"1134","mitsui","1/2/2005","42:43.5",124643
"1135","mitsui","1/2/2005","7:55:24",124644
"1136","mitsui","1/2/2005","01:30.5",124645
"1137","mitsui","1/2/2005","14:06.5",124646
"1138","mitsui","1/2/2005","9:25:08",124647
"1139","mitsui","1/2/2005","11:06:09",124648
"1140","mitsui","1/2/2005","28:35.5",124649
"1141","mitsui","1/2/2005","11:37:34",124650
"1142","mitsui","1/2/2005","40:17.5",124651
"1143","mitsui","1/2/2005","42:21.5",124652
"1144","mitsui","1/2/2005","45:08.5",124653
"1145","mitsui","1/2/2005","48:19.5",124654
"1146","mitsui","1/2/2005","59:27.5",124655
"1147","mitsui","1/2/2005","12:28:40",124656
"1148","mitsui","1/2/2005","12:43:36",124657
"1149","mitsui","1/2/2005","12:57:26",124658
"1150","mitsui","1/2/2005","17:02.5",124659
"1151","mitsui","1/2/2005","13:34:14",124660
"1152","mitsui","1/2/2005","13:52.5",124661
"1153","mitsui","1/2/2005","30:34.5",124662
"1154","mitsui","1/2/2005","41:53.5",124663
"1155","mitsui","1/2/2005","58:11.5",124664
"1156","mitsui","1/2/2005","12:05.5",124665
"1157","mitsui","1/2/2005","16:27:50",124666
"1158","mitsui","1/2/2005","43:01.5",124667
