#,date,daily_events,in,mm
303,3/5/2011,8,0.08,1.6
304,3/6/2011,94,0.94,18.8
305,3/7/2011,0,0,0
306,3/8/2011,1,0.01,0.2
307,3/9/2011,0,0,0
308,3/10/2011,6,0.06,1.2
309,3/11/2011,0,0,0
310,3/12/2011,0,0,0
311,3/13/2011,70,0.7,14
312,3/14/2011,9,0.09,1.8
313,3/15/2011,145,1.45,29
314,3/16/2011,12,0.12,2.4
315,3/17/2011,6,0.06,1.2
316,3/18/2011,86,0.86,17.2
317,3/19/2011,219,2.19,43.8
318,3/20/2011,82,0.82,16.4
319,3/21/2011,0,0,0
320,3/22/2011,31,0.31,6.2
321,3/23/2011,84,0.84,16.8
322,3/24/2011,172,1.72,34.4
323,3/25/2011,36,0.36,7.2
324,3/26/2011,68,0.68,13.6
325,3/27/2011,10,0.1,2
326,3/28/2011,0,0,0
327,3/29/2011,0,0,0
328,3/30/2011,0,0,0
329,3/31/2011,0,0,0
330,4/1/2011,0,0,0
331,4/2/2011,0,0,0
332,4/3/2011,0,0,0
333,4/4/2011,0,0,0
334,4/5/2011,0,0,0
335,4/6/2011,0,0,0
336,4/7/2011,0,0,0
337,4/8/2011,5,0.05,1
338,4/9/2011,9,0.09,1.8
339,4/10/2011,5,0.05,1
340,4/11/2011,0,0,0
341,4/12/2011,4,0.04,0.8
342,4/13/2011,11,0.11,2.2
343,4/14/2011,0,0,0
344,4/15/2011,0,0,0
345,4/16/2011,0,0,0
346,4/17/2011,0,0,0
347,4/18/2011,0,0,0
348,4/19/2011,0,0,0
349,4/20/2011,13,0.13,2.6
350,4/21/2011,9,0.09,1.8
351,4/22/2011,0,0,0
352,4/23/2011,8,0.08,1.6
353,4/24/2011,16,0.16,3.2
354,4/25/2011,11,0.11,2.2
355,4/26/2011,0,0,0
356,4/27/2011,0,0,0
357,4/28/2011,0,0,0
358,4/29/2011,3,0.03,0.6
359,4/30/2011,0,0,0
360,5/1/2011,0,0,0
361,5/2/2011,0,0,0
362,5/3/2011,0,0,0
363,5/4/2011,0,0,0
364,5/5/2011,0,0,0
365,5/6/2011,0,0,0
366,5/7/2011,0,0,0
367,5/8/2011,0,0,0
368,5/9/2011,0,0,0
369,5/10/2011,0,0,0
370,5/11/2011,0,0,0
371,5/12/2011,0,0,0
372,5/13/2011,56,0.56,11.2
